audio_metadata_tag_entity_overrides_tables	0
metadata_tag	entity_type	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Pain	Battle_Individual_Vocalisation_Bonebreaker_Idle_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Idle_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Scream	Battle_Individual_Vocalisation_Bonebreaker_Idle_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Idle_Scream	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Jump_Scream	Battle_Individual_Vocalisation_Bonebreaker_Jump_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Jump_Scream	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Jump	Battle_Individual_Vocalisation_Bonebreaker_Jump		Campaign_Individual_Vocalisation_Rat_Ogre_Jump	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Land	Battle_Individual_Vocalisation_Bonebreaker_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Melee_Attack	Battle_Individual_Vocalisation_Bonebreaker_Melee_Attack		Campaign_Individual_Vocalisation_Rat_Ogre_Melee_Attack	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Pain	Battle_Individual_Vocalisation_Bonebreaker_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Push_Pull	Battle_Individual_Vocalisation_Bonebreaker_Melee_Attack		Campaign_Individual_Vocalisation_Rat_Ogre_Melee_Attack	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Roar	Battle_Individual_Vocalisation_Bonebreaker_Roar		Campaign_Individual_Vocalisation_Rat_Ogre_Roar	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Scream	Battle_Individual_Vocalisation_Bonebreaker_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Scream	
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Death				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Idle_Melee_Roar				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Idle_Snarl				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Idle	Battle_Individual_Vocalisation_Rotting_Prometheans_Set_idle		Campaign_Individual_Vocalisation_Rotting_Prometheans_Set_idle	
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Melee_Short				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Melee				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Pain				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Scream	Battle_Individual_Vocalisation_Rotting_Prometheans_Set_idle		Campaign_Individual_Vocalisation_Rotting_Prometheans_Set_idle	
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Swallow_End				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Swallow_Mid				
wh2_dlc11_cst_rotting_prometheans	Vocalisation_Rotting_Leviathan_Swallow_Pre				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Death_Long				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Death_Short				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Long				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Melee_Long				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Melee				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Roar				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Short				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Idle_Snarl				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Melee_Short				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Melee				
wh2_dlc11_cst_rotting_leviathan	Vocalisation_Rotting_Prometheans_Pain				
wh2_saurus_LH	Vocalisation_Saurus_Death	Battle_Individual_Vocalisation_Saurus_Death_LH		Campaign_Individual_Vocalisation_Saurus_Death	
wh2_saurus_LORD	Vocalisation_Saurus_Death	Battle_Individual_Vocalisation_Saurus_Death_LH		Campaign_Individual_Vocalisation_Saurus_Death	
wh2_saurus_LH	Vocalisation_Saurus_Grunt	Battle_Individual_Vocalisation_Saurus_Grunt_LH		Campaign_Individual_Vocalisation_Saurus_Grunt	
wh2_saurus_LORD	Vocalisation_Saurus_Grunt	Battle_Individual_Vocalisation_Saurus_Grunt_LH		Campaign_Individual_Vocalisation_Saurus_Grunt	
wh2_saurus_LH	Vocalisation_Saurus_Melee_Attack	Battle_Individual_Vocalisation_Saurus_Melee_Attack_LH		Campaign_Individual_Vocalisation_Saurus_Melee_Attack	
wh2_saurus_LORD	Vocalisation_Saurus_Melee_Attack	Battle_Individual_Vocalisation_Saurus_Melee_Attack_LH		Campaign_Individual_Vocalisation_Saurus_Melee_Attack	
wh2_saurus_LH	Vocalisation_Saurus_Roar	Battle_Individual_Vocalisation_Saurus_Roar_LH		Campaign_Individual_Vocalisation_Saurus_Roar	
wh2_saurus_LORD	Vocalisation_Saurus_Roar	Battle_Individual_Vocalisation_Saurus_Roar_LH		Campaign_Individual_Vocalisation_Saurus_Roar	
wh2_saurus_LH	Vocalisation_Saurus_Scream	Battle_Individual_Vocalisation_Saurus_Scream_LH		Campaign_Individual_Vocalisation_Saurus_Scream	
wh2_saurus_LORD	Vocalisation_Saurus_Scream	Battle_Individual_Vocalisation_Saurus_Scream_LH		Campaign_Individual_Vocalisation_Saurus_Scream	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Tretch_Death			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Assassin_Death		Campaign_Individual_Vocalisation_Skaven_Assassin_Death	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Death		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Death	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Death		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Death	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Death		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Death	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Death		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Death	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Warlock_Death		Campaign_Individual_Vocalisation_Skaven_Warlock_Death	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Warlord_Death		Campaign_Individual_Vocalisation_Skaven_Warlord_Death	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Tretch_Idle_Melee_Swing			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Assassin_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Assassin_Melee_Swing	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlock_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlock_Melee_Swing	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlord_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlord_Melee_Swing	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Tretch_Roar			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Assassin_Roar		Campaign_Individual_Vocalisation_Skaven_Assassin_Roar	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Roar		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Roar	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Roar		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Roar	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Warlock_Roar		Campaign_Individual_Vocalisation_Skaven_Warlock_Roar	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Warlord_Roar		Campaign_Individual_Vocalisation_Skaven_Warlord_Roar	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Tretch_Idle_Scream			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Assassin_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Assassin_Scream	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Scream	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Scream	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Warlock_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Warlock_Scream	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Warlord_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Warlord_Scream	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Tretch_Jump			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Assassin_Jump		Campaign_Individual_Vocalisation_Skaven_Assassin_Jump	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Jump		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Jump	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Jump		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Jump	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Jump		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Jump	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Jump		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Jump	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Warlock_Jump		Campaign_Individual_Vocalisation_Skaven_Warlock_Jump	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Warlord_Jump		Campaign_Individual_Vocalisation_Skaven_Warlord_Jump	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Tretch_Land			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Assassin_Land		Campaign_Individual_Vocalisation_Skaven_Assassin_Land	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Land		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Land	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Land		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Land	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Land		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Land	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Land		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Land	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Warlock_Land		Campaign_Individual_Vocalisation_Skaven_Warlock_Land	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Warlord_Land		Campaign_Individual_Vocalisation_Skaven_Warlord_Land	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Tretch_Matched_Scream			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Assassin_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Assassin_Scream	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Scream	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Scream	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Warlock_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Warlock_Scream	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Warlord_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Warlord_Scream	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Tretch_Melee_Swing			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Assassin_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Assassin_Melee_Swing	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlock_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlock_Melee_Swing	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlord_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlord_Melee_Swing	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Tretch_Pain			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Assassin_Pain		Campaign_Individual_Vocalisation_Skaven_Assassin_Pain	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Pain		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Pain	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Pain		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Pain	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Pain		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Pain	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Pain		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Pain	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Warlock_Pain		Campaign_Individual_Vocalisation_Skaven_Warlock_Pain	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Warlord_Pain		Campaign_Individual_Vocalisation_Skaven_Warlord_Pain	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Tretch_Push_Pull			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Assassin_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Assassin_Push_Pull	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Push_Pull	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Push_Pull	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Push_Pull	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Push_Pull	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Warlock_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Warlock_Push_Pull	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Warlord_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Warlord_Push_Pull	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Tretch_Roar			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Assassin_Roar		Campaign_Individual_Vocalisation_Skaven_Assassin_Roar	
wh2_skaven_globadiers	Vocalisation_Skaven_Roar				
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Roar		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Roar	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Roar		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Roar	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Warlock_Roar		Campaign_Individual_Vocalisation_Skaven_Warlock_Roar	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Warlord_Roar		Campaign_Individual_Vocalisation_Skaven_Warlord_Roar	
wh2_dlc_skaven_tretch_LORD	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Tretch_Scream			
wh2_skaven_assassin_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Assassin_Scream		Campaign_Individual_Vocalisation_Skaven_Assassin_Scream	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Scream		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Scream	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Scream		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Scream	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Warlock_Scream		Campaign_Individual_Vocalisation_Skaven_Warlock_Scream	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Warlord_Scream		Campaign_Individual_Vocalisation_Skaven_Warlord_Scream	
wh2_tmb_skeleton	Vocalisation_Skeleton_Death_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Death			
wh2_tmb_skeleton_tomb_guard	Vocalisation_Skeleton_Death_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Death			
wh2_tmb_skeleton	Vocalisation_Skeleton_Death	Battle_Individual_Vocalisation_tmb_Skeleton_Death			
wh2_tmb_skeleton_tomb_guard	Vocalisation_Skeleton_Death	Battle_Individual_Vocalisation_tmb_Skeleton_Death			
wh2_tmb_skeleton	Vocalisation_Skeleton_Jump_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Jump			
wh2_tmb_skeleton_tomb_guard	Vocalisation_Skeleton_Jump_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Jump			
wh2_tmb_skeleton	Vocalisation_Skeleton_Jump	Battle_Individual_Vocalisation_tmb_Skeleton_Jump			
wh2_tmb_skeleton_tomb_guard	Vocalisation_Skeleton_Jump	Battle_Individual_Vocalisation_tmb_Skeleton_Jump			
wh2_tmb_skeleton	Vocalisation_Skeleton_Land_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Land			
wh2_tmb_skeleton_tomb_guard	Vocalisation_Skeleton_Land_Idle	Battle_Individual_Vocalisation_tmb_Skeleton_Land			
