effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_main_lord_trait_chs_prince_sigvald_the_magnificent	wh_dlc07_effect_tech_armour_increase_bretonnia_characters	faction_to_force_own_unseen	15	start_turn_completed
wh_main_lord_trait_chs_prince_sigvald_the_magnificent	wh_main_effect_force_unit_stat_morale_versus_men	faction_to_force_own_unseen	15	start_turn_completed
wh_main_lord_trait_chs_prince_sigvald_the_magnificent	wh_main_faction_diplomacy_penalty_norsca	faction_to_faction_own_unseen	20	start_turn_completed
wh_main_lord_trait_dwf_thorgrim_grudgebearer	wh_main_effect_building_construction_cost_mod_recruitment	faction_to_region_own_unseen	-25	start_turn_completed
wh_main_lord_trait_dwf_thorgrim_grudgebearer	wh_main_effect_tech_unit_xp_levels_hammerers	faction_to_character_own_unseen	3	start_turn_completed
wh_main_lord_trait_dwf_thorgrim_grudgebearer	wh_main_effect_tech_upkeep_cost_reduction_longbeards_hammerers	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_lord_trait_dwf_thorgrim_grudgebearer	wh_main_faction_diplomacy_penalty_dwarfs	faction_to_faction_own_unseen	20	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh2_dlc11_effect_building_construction_mod_slayer	faction_to_region_own_unseen	-75	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh2_main_climate_suitable_frozen_1_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh_main_effect_tech_movement_speed_infantry	faction_to_force_own_unseen	10	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh_main_effect_tech_recruitment_cost_reduction_slayers	faction_to_force_own_unseen	-50	start_turn_completed
wh_main_lord_trait_emp_balthasar_gelt	wh2_dlc11_effect_upkeep_reduction_unembedded_battle_wizards	faction_to_character_own_unseen	-50	start_turn_completed
wh_main_lord_trait_emp_balthasar_gelt	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	2	start_turn_completed
wh_main_lord_trait_emp_balthasar_gelt	wh_main_effect_force_army_battle_armour_all	faction_to_force_own_unseen	10	start_turn_completed
wh_main_lord_trait_emp_balthasar_gelt	wh_main_effect_tech_upkeep_reduction_battle_wizards	faction_to_force_own_unseen	-50	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_effect_agent_movement_range_mod	faction_to_character_own	10	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_effect_tech_upkeep_reduction_reiksguard_greatswords	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_faction_diplomacy_penalty_empire	faction_to_faction_own_unseen	10	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2	start_turn_completed
wh_main_lord_trait_grn_azhag_the_slaughterer	wh2_dlc11_effect_building_construction_cost_mod_grn_settlements	faction_to_region_own	-25	start_turn_completed
wh_main_lord_trait_grn_azhag_the_slaughterer	wh2_dlc11_effect_building_construction_time_mod_grn_settlements	faction_to_region_own	-1	start_turn_completed
wh_main_lord_trait_grn_azhag_the_slaughterer	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	25	start_turn_completed
wh_main_lord_trait_grn_azhag_the_slaughterer	wh_main_effect_technology_research_points_mod	faction_to_faction_own_unseen	25	start_turn_completed
wh_main_lord_trait_grn_azhag_the_slaughterer	wh_main_faction_diplomacy_penalty_vampire_counts	faction_to_faction_own_unseen	20	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_main_effect_agent_movement_range_mod	faction_to_character_own	10	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_main_effect_force_army_campaign_military_morale_add_enemy_territory	faction_to_force_own	1	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_main_effect_tech_upkeep_reduction_black_orcs_big_uns	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_lord_trait_vmp_heinrich_kemmler	wh2_dlc09_tmb_lord_trait_khatep_climate_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh_main_lord_trait_vmp_heinrich_kemmler	wh2_dlc11_culture_diplomacy_choas	faction_to_faction_own_unseen	30	start_turn_completed
wh_main_lord_trait_vmp_heinrich_kemmler	wh2_dlc11_effect_upkeep_reduction_unembedded_necromancers	faction_to_character_own_unseen	-50	start_turn_completed
wh_main_lord_trait_vmp_heinrich_kemmler	wh_main_effect_tech_upkeep_reduction_necromancers	faction_to_force_own_unseen	-50	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh2_dlc11_vmp_blood_kiss_faction_effect_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh_main_effect_agent_movement_range_mod	faction_to_character_own	10	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh_main_effect_tech_unit_xp_levels_graveguard_black_knights	faction_to_force_own_unseen	2	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh_main_effect_tech_upkeep_reduction_black_knights_grave_guard	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_payload_call_to_arms_army_horde	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	1	start_turn_completed
wh_main_payload_call_to_arms_army_horde	wh_main_effect_force_army_campaign_recruitment_cost_land	faction_to_army_own_unseen	-15	start_turn_completed
wh_main_payload_call_to_arms_army	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	1	start_turn_completed
wh_main_payload_call_to_arms_army	wh_main_effect_force_army_campaign_recruitment_cost_land	faction_to_army_own_unseen	-15	start_turn_completed
wh_main_payload_chaos_corruption	wh_main_effect_religion_conversion_chaos_events_bad	faction_to_province_own	4	start_turn_completed
wh_main_payload_disaster_blizzard_region	wh_main_effect_agent_movement_range_mod	region_to_character_any	-50	start_turn_completed
wh_main_payload_disaster_blizzard_region	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-50	start_turn_completed
wh_main_payload_disaster_blizzard_region	wh_main_effect_force_all_campaign_replenishment_rate	region_to_force_any	-50	start_turn_completed
wh_main_payload_disaster_blizzard_region	wh_main_effect_force_unit_stat_morale	region_to_force_any	-10	start_turn_completed
wh_main_payload_disaster_blizzard_region	wh_main_effect_public_order_events	region_to_province_own	-4	start_turn_completed
wh_main_payload_disaster_earthquake_region	wh_main_effect_building_construction_cost_mod	region_to_region_own_provincewide	50	start_turn_completed
wh_main_payload_disaster_earthquake_region	wh_main_effect_economy_gdp_mod_all	region_to_region_own_provincewide	-50	start_turn_completed
wh_main_payload_disaster_earthquake_region	wh_main_effect_public_order_events	region_to_province_own	-5	start_turn_completed
wh_main_payload_disaster_eruption_region	wh_main_effect_building_construction_cost_mod	region_to_region_own	50	start_turn_completed
wh_main_payload_disaster_eruption_region	wh_main_effect_economy_gdp_mod_all	region_to_region_own_provincewide	-50	start_turn_completed
wh_main_payload_disaster_eruption_region	wh_main_effect_public_order_events	region_to_province_own	-5	start_turn_completed
wh_main_payload_disaster_flood_region	wh_main_effect_agent_movement_range_mod	region_to_character_own	-50	start_turn_completed
wh_main_payload_disaster_flood_region	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-50	start_turn_completed
wh_main_payload_disaster_flood_region	wh_main_effect_public_order_events	region_to_province_own	-5	start_turn_completed
wh_main_payload_disaster_storm_of_magic	wh_main_effect_military_force_winds_of_magic_depletion_mod_events_enemy	region_to_force_enemy	8	start_turn_completed
wh_main_payload_disaster_storm_of_magic	wh_main_effect_public_order_events	region_to_province_own	-2	start_turn_completed
wh_main_payload_event_a_grudge_too_far	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	5	start_turn_completed
wh_main_payload_event_a_grudge_too_far	wh_main_effect_force_unit_stat_morale	faction_to_force_own	6	start_turn_completed
wh_main_payload_event_a_shameful_display_second	wh_main_effect_public_order_events	faction_to_province_own	-3	start_turn_completed
wh_main_payload_event_an_enemy_within_first	wh_main_effect_agent_action_cost_mod	faction_to_character_own	-20	start_turn_completed
wh_main_payload_event_an_enemy_within_second	wh_main_effect_agent_action_success_chance	faction_to_character_own	10	start_turn_completed
wh_main_payload_event_arcane_fulcrum	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	region_to_force_own	10	start_turn_completed
wh_main_payload_event_besieged_khazid_first	wh_main_effect_force_unit_stat_morale	faction_to_force_own	5	start_turn_completed
wh_main_payload_event_besieged_khazid_first	wh_main_effect_public_order_events	faction_to_province_own	-3	start_turn_completed
wh_main_payload_event_besieged_khazid_second	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-5	start_turn_completed
wh_main_payload_event_besieged_khazid_second	wh_main_effect_public_order_events	faction_to_province_own	3	start_turn_completed
wh_main_payload_event_blessings_of_the_maggoth_lords	wh_main_effect_force_unit_stat_melee_attack	faction_to_force_own	9	start_turn_completed
wh_main_payload_event_blessings_of_the_maggoth_lords	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-5	start_turn_completed
wh_main_payload_event_blood_sacrifice	wh_main_effect_force_all_campaign_post_battle_loot_mod	force_to_general_own	-50	start_turn_completed
wh_main_payload_event_blood_sacrifice	wh_main_effect_force_all_campaign_sacking_income	force_to_general_own	-50	start_turn_completed
wh_main_payload_event_blood_sacrifice	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	10	start_turn_completed
wh_main_payload_event_blood_sacrifice	wh_main_effect_force_unit_stat_morale	force_to_force_own	8	start_turn_completed
wh_main_payload_event_blood_sacrifice	wh_main_effect_horde_building_gdp_mod_all	force_to_force_own	-50	start_turn_completed
wh_main_payload_event_boon_of_tzeentch	wh_main_effect_horde_building_gdp_mod_all	faction_to_force_own_unseen	25	start_turn_completed
wh_main_payload_event_bray-herds	wh_main_effect_public_order_events	faction_to_province_own	-3	start_turn_completed
wh_main_payload_event_bring_forth_the_dead	wh_main_effect_raise_dead_recruitment_cost_mod	region_to_character_own	-50	start_turn_completed
wh_main_payload_event_burgomeisters_demands	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	-25	start_turn_completed
wh_main_payload_event_chaos_cult	wh_main_effect_horde_building_gdp_mod_all	force_to_force_own	-50	start_turn_completed
wh_main_payload_event_chs_horde_growth	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-5	start_turn_completed
wh_main_payload_event_curse_of_morr	wh_main_effect_raise_dead_recruitment_cost_mod	faction_to_character_own_unseen	40	start_turn_completed
wh_main_payload_event_da_great_green_prophet_bad	wh_main_effect_public_order_events	faction_to_province_own	-4	start_turn_completed
wh_main_payload_event_da_great_green_prophet	wh_main_effect_public_order_events	faction_to_province_own	4	start_turn_completed
wh_main_payload_event_dark_nexus	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	10	start_turn_completed
wh_main_payload_event_dire_wolf_packs	wh_main_effect_tech_recruitment_cost_reduction_dire_wolves	faction_to_force_own_unseen	-50	start_turn_completed
wh_main_payload_event_dragon_ogres_awake	wh_main_effect_tech_recruitment_cost_reduction_dragon_ogres	faction_to_force_own_unseen	-50	start_turn_completed
wh_main_payload_event_elector_count	wh_main_effect_public_order_events	faction_to_province_own	1	start_turn_completed
wh_main_payload_event_elector_greed	wh_main_effect_force_unit_stat_morale	faction_to_force_own	4	start_turn_completed
wh_main_payload_event_elector_greed	wh_main_effect_public_order_events	faction_to_province_own	-2	start_turn_completed
wh_main_payload_event_eye_of_the_gods_bad	wh_main_effect_horde_building_gdp_mod_all	force_to_force_own	-15	start_turn_completed
wh_main_payload_event_eye_of_the_gods	wh_main_effect_horde_building_gdp_mod_all	force_to_force_own	15	start_turn_completed
wh_main_payload_event_feasting_on_the_smallfolk_second	wh_main_effect_public_order_events	faction_to_province_own	-4	start_turn_completed
wh_main_payload_event_festag_faction	wh_main_effect_public_order_events	faction_to_province_own	4	start_turn_completed
wh_main_payload_event_fresh_corpses	wh_main_effect_raise_dead_recruitment_cost_mod	region_to_character_own	50	start_turn_completed
wh_main_payload_event_geheimnisnacht	wh_main_effect_religion_conversion_undeath_events_bad	region_to_region_own	40	start_turn_completed
wh_main_payload_event_get_out_of_da_way_second	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-5	start_turn_completed
wh_main_payload_event_get_out_of_da_way_second	wh_main_effect_public_order_events	faction_to_province_own	5	start_turn_completed
wh_main_payload_event_ghoul_swarm	wh_main_effect_tech_recruitment_cost_reduction_crypt_ghouls_horrors	faction_to_force_own_unseen	-25	start_turn_completed
wh_main_payload_event_gork	wh_main_effect_force_all_campaign_military_morale_factor_politics	faction_to_force_own	4	start_turn_completed
wh_main_payload_event_grave_rot	wh_main_effect_force_all_campaign_replenishment_rate	province_to_force_own_provincewide	-200	start_turn_completed
wh_main_payload_event_grudge_settled	wh_main_effect_public_order_events	faction_to_province_own	3	start_turn_completed
wh_main_payload_event_hexensnacht	wh_main_effect_tech_recruitment_cost_reduction_skeleton_warriors_spears	faction_to_force_own_unseen	-25	start_turn_completed
wh_main_payload_event_hexensnacht	wh_main_effect_tech_recruitment_cost_reduction_zombies	faction_to_force_own_unseen	-25	start_turn_completed
wh_main_payload_event_influence_of_nagash	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	30	start_turn_completed
wh_main_payload_event_legacy_of_nagash_first	wh_main_effect_religion_osmosis_undeath	faction_to_province_own	1	start_turn_completed
wh_main_payload_event_legacy_of_nagash_second	wh_main_effect_religion_osmosis_undeath	faction_to_province_own	3	start_turn_completed
wh_main_payload_event_mad_cap_mushroom_shortage	wh_main_effect_force_unit_stat_morale_night_goblins	faction_to_force_own	-12	start_turn_completed
wh_main_payload_event_meddling_of_wizards	wh_main_effect_force_unit_stat_morale_versus_men	region_to_force_own	-12	start_turn_completed
wh_main_payload_event_meddling_of_wizards	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	region_to_force_own	-7	start_turn_completed
wh_main_payload_event_mork	wh_main_effect_force_all_campaign_military_morale_factor_politics	faction_to_force_own	3	start_turn_completed
wh_main_payload_event_pleasure_palace_of_slaanesh	wh_main_effect_force_all_campaign_movement_range	force_to_force_own	-50	start_turn_completed
wh_main_payload_event_recruiting_shortage	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	25	start_turn_completed
wh_main_payload_event_recruiting_surplus	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-25	start_turn_completed
wh_main_payload_event_rogue_necromancer	wh_main_effect_religion_conversion_undeath_events_bad	region_to_region_own	40	start_turn_completed
wh_main_payload_event_seal_the_hold	wh_main_effect_economy_gdp_mod_all	region_to_region_own	-10	start_turn_completed
wh_main_payload_event_seal_the_hold	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3	start_turn_completed
