building_level_armed_citizenry_junctions_tables	1
wh2_main_special_fortress_gate_eagle_skaven_3	88243	wh2_main_skv_inf_clanrats_1
wh2_main_special_fortress_gate_eagle_skaven_3	88247	wh2_main_skv_inf_clanrats_1
wh2_main_special_fortress_gate_eagle_skaven_3	88252	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_3	88256	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_3	88262	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_fortress_gate_eagle_untainted_3	882625157	wh2_dlc09_tmb_inf_tomb_guard_0
wh2_main_special_fortress_gate_eagle_skaven_3	88268	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_fortress_gate_eagle_skaven_3	88274	wh2_main_skv_inf_gutter_runners_1
wh2_main_special_fortress_gate_eagle_skaven_3	88275	wh2_main_skv_inf_gutter_runners_1
wh2_main_special_fortress_gate_eagle_skaven_3	88284	wh2_main_skv_inf_gutter_runners_1
wh2_main_special_fortress_gate_eagle_skaven_3	88289	wh2_main_skv_inf_gutter_runners_1
wh2_main_special_fortress_gate_eagle_skaven_3	88292	wh2_main_skv_mon_rat_ogres
wh2_main_special_fortress_gate_eagle_skaven_3	88297	wh2_main_skv_mon_rat_ogres
wh2_dlc09_special_settlement_khemri_tmb_3	882979000	wh2_dlc09_tmb_inf_skeleton_archers_0
wh2_main_special_fortress_gate_eagle_skaven_3	88300	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_3	88301	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_4	88305	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_eagle_skaven_4	88308	wh2_main_skv_inf_clanrats_1
wh2_main_special_fortress_gate_eagle_skaven_4	88310	wh2_main_skv_inf_clanrats_1
wh2_main_special_fortress_gate_eagle_skaven_4	88312	wh2_main_skv_inf_clanrats_1
wh2_main_special_settlement_khemri_hef_2	883167315	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_eagle_skaven_4	88317	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_4	88318	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_4	88324	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_fortress_gate_eagle_skaven_4	88327	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_fortress_gate_eagle_skaven_4	88330	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_skaven_4	88335	wh2_main_skv_inf_night_runners_1
wh2_dlc09_special_settlement_pyramid_of_nagash_skv_5	883396581	wh2_main_skv_inf_plague_monk_censer_bearer
wh2_main_special_fortress_gate_eagle_skaven_4	88340	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_skaven_4	88346	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_skaven_4	88348	wh2_main_skv_mon_rat_ogres
wh_main_emp_outpostnorsca_minor_1	883490312	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_eagle_skaven_4	88351	wh2_main_skv_mon_rat_ogres
wh2_main_special_fortress_gate_eagle_skaven_4	88358	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_rogue_settlement_major_1	883608079	wh_main_brt_cav_mounted_yeomen_0
wh2_main_special_fortress_gate_eagle_skaven_4	88368	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_4	88371	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_eagle_skaven_4	88378	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_eagle_skaven_5	88386	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_eagle_skaven_5	88388	wh2_main_skv_inf_plague_monks
wh2_main_special_settlement_colony_minor_other_3	883908542	wh_main_emp_inf_spearmen_1
wh2_main_special_fortress_gate_eagle_skaven_5	88393	wh2_main_skv_inf_plague_monks
wh2_main_special_fortress_gate_eagle_skaven_5	88396	wh2_main_skv_inf_plague_monks
wh2_main_special_fortress_gate_eagle_skaven_5	88398	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_5	88405	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_eagle_skaven_5	88410	wh2_main_skv_art_plagueclaw_catapult
wh2_dlc09_special_settlement_pyramid_of_nagash_grn_1	88414678	wh_main_grn_inf_orc_boyz
wh2_main_special_settlement_khemri_skv_2	884187174	wh2_main_skv_inf_clanrats_1
wh2_main_special_fortress_gate_eagle_skaven_5	88420	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_settlement_pyramid_of_nagash_cst_3	884286427	wh2_dlc11_cst_inf_syreens
wh2_main_special_fortress_gate_eagle_skaven_5	88430	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_skaven_5	88435	wh2_main_skv_inf_night_runners_1
wh2_main_special_settlement_colony_major_other_4	884404141	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
wh2_main_special_fortress_gate_eagle_skaven_5	88444	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_skaven_5	88445	wh2_main_skv_inf_night_runners_1
wh2_main_rogue_outpostnorsca_minor_2	884503396	wh_dlc04_emp_inf_flagellants_0
wh2_main_special_fortress_gate_eagle_skaven_5	88455	wh2_main_skv_mon_rat_ogres
wh2_dlc09_special_settlement_pyramid_of_nagash_brt_1	884558776	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_eagle_skaven_5	88456	wh2_main_skv_mon_rat_ogres
wh2_main_special_oyxl_shrine_of_birds	884582136	wh2_main_lzd_mon_terradon_1
wh2_main_dwf_defence_norsca_1	884601756	wh_main_dwf_inf_dwarf_warrior_1
wh2_dlc09_special_settlement_couronne_tmb_1	884622265	wh2_dlc09_tmb_inf_skeleton_warriors_0
wh2_main_special_fortress_gate_eagle_skaven_5	88466	wh2_main_skv_inf_death_globe_bombardiers
wh2_dlc11_vampirecoast_settlement_major_coast_2	884670394	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
wh2_main_special_fortress_gate_eagle_skaven_5	88470	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_special_fortress_gate_phoenix_cst_5	884730345	wh2_dlc11_cst_mon_mournguls_0
wh2_main_special_fortress_gate_eagle_skaven_5	88477	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_eagle_skaven_5	88480	wh2_main_skv_inf_stormvermin_0
wh2_main_special_settlement_hellpit_other_4	884829825	wh2_main_lzd_inf_skink_cohort_1
wh2_main_special_fortress_gate_eagle_skaven_5	88486	wh2_main_skv_inf_plague_monks
wh2_main_special_settlement_sartosa_wef_3	884886855	wh_dlc05_wef_mon_treekin_0
wh2_main_special_fortress_gate_eagle_skaven_5	88492	wh2_main_skv_inf_plague_monks
wh2_main_special_fortress_gate_eagle_chaos_1	88497	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_1	88504	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_1	88506	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_1	88511	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_1	88515	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_1	88522	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_1	88524	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_1	88525	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_1	88532	wh2_main_def_inf_darkshards_1
wh_dlc05_special_settlement_khemri_1_wef	885337360	wh_dlc05_wef_forest_dragon_0
wh2_main_special_fortress_gate_eagle_chaos_1	88535	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_gaean_vale_dwf_3	885387279	wh_main_dwf_inf_thunderers_0
wh2_main_special_fortress_gate_eagle_chaos_1	88543	wh2_main_def_inf_black_guard_0
wh2_main_hef_outpostnorsca_minor_3_coast	885449314	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_special_settlement_gaean_vale_grn_3	885477346	wh_main_grn_inf_orc_boyz
wh2_main_special_fortress_gate_eagle_chaos_1	88550	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_drakenhof_cst_4	885551707	wh2_dlc11_cst_inf_syreens
wh2_main_special_fortress_gate_eagle_untainted_1	88556	wh2_main_def_inf_black_ark_corsairs_0
wh2_dlc09_special_settlement_pyramid_of_nagash_grn_4	885634107	wh_main_grn_inf_night_goblins
wh2_main_special_settlement_hellpit_other_5	885642448	wh_main_vmp_inf_grave_guard_0
wh2_main_special_fortress_gate_eagle_untainted_1	88565	wh2_main_def_inf_black_ark_corsairs_0
wh2_dlc09_special_settlement_lahmia_tmb_5	885655190	wh2_dlc09_tmb_inf_skeleton_archers_0
wh2_main_special_fortress_gate_eagle_untainted_1	88566	wh2_main_def_inf_black_ark_corsairs_0
wh2_dlc09_special_settlement_pyramid_of_nagash_skv_2	885744421	wh2_main_skv_inf_skavenslaves_0
wh2_main_special_fortress_gate_eagle_untainted_1	88576	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_1	88580	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_1	88590	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_1	88593	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_1	88596	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_1	88600	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_1	88605	wh2_main_def_inf_darkshards_1
wh2_main_rogue_outpostnorsca_minor_coast_1	886090262	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_colony_minor_wef_1	88609194	wh_dlc05_wef_inf_glade_guard_1
wh2_main_special_fortress_gate_eagle_untainted_1	88611	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_1	88619	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_chaos_2	88627	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_2	88633	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_2	88640	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_2	88646	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_2	88654	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_2	88661	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_naggarond_hef_4	886638280	wh2_main_hef_cav_silver_helms_0
wh2_main_special_fortress_gate_eagle_chaos_2	88665	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_2	88669	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_2	88678	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_2	88685	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_lahmia_def_3	886884692	wh2_main_def_cha_death_hag_0
wh2_main_special_fortress_gate_eagle_chaos_2	88692	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_chaos_2	88695	wh2_main_def_inf_black_guard_0
wh2_main_rogue_outpostnorsca_minor_coast_2	886971116	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_special_fortress_gate_eagle_chaos_2	88699	wh2_main_def_inf_black_guard_0
wh_main_grn_outpostnorsca_major_3_coast	886999657	wh_main_grn_inf_goblin_archers
wh2_main_special_fortress_gate_eagle_chaos_2	88705	wh2_main_def_inf_black_guard_0
wh2_main_def_outpostnorsca_major_3_coast	887064348	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_2	88714	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_settlement_gaean_vale_cst_4	88720273	wh2_dlc11_cst_inf_syreens
wh2_main_special_fortress_gate_eagle_untainted_2	88723	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_2	88726	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_2	88735	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_2	88741	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_2	88744	wh2_main_def_inf_darkshards_1
wh2_main_lzd_settlement_major_4	887458797	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_special_fortress_gate_eagle_untainted_2	88754	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_2	88756	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_2	88758	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_2	88760	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_2	88770	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_itza_other_lzd_2	887718288	wh2_main_lzd_inf_skink_cohort_1
wh2_main_special_fortress_gate_eagle_untainted_2	88777	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_lahmia_def_4	887770603	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_griffon_cst_5	887774069	wh2_dlc11_cst_inf_depth_guard_1
wh2_main_special_fortress_gate_eagle_untainted_2	88784	wh2_main_def_inf_black_guard_0
wh2_main_rogue_settlement_major_coast_1	887904134	wh2_main_hef_cav_ellyrian_reavers_1
wh2_main_special_fortress_gate_eagle_untainted_2	88793	wh2_main_def_inf_black_guard_0
wh2_dlc09_special_settlement_pyramid_of_nagash_emp_2	887989112	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_eagle_chaos_3	88800	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_3	88805	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_3	88811	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_3	88816	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_3	88818	wh2_main_def_inf_witch_elves_0
wh2_main_special_settlement_lahmia_brt_3	888201857	wh_main_brt_cha_paladin_0
wh2_main_rogue_outpostnorsca_minor_coast_1	888264518	wh_main_grn_mon_trolls
wh2_main_special_fortress_gate_eagle_chaos_3	88827	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_3	88831	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_3	88840	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_3	88847	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_3	88854	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_3	88860	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_colony_major_other_4	888602259	wh_main_nor_inf_chaos_marauders_1
wh2_main_special_settlement_athel_loren_vmp_1	888623587	wh_main_vmp_mon_fell_bats
wh2_main_special_settlement_colony_major_wef_3	888629920	wh_dlc05_wef_wildwood_rangers
wh2_main_special_fortress_gate_eagle_chaos_3	88865	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_griffon_untainted_1	888664184	wh2_dlc09_tmb_inf_skeleton_warriors_0
wh2_main_special_fortress_gate_eagle_chaos_3	88868	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_chaos_3	88872	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_chaos_3	88879	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_fortress_gate_eagle_chaos_3	88882	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_fortress_gate_eagle_untainted_3	88887	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_3	88893	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_settlement_naggarond_cst_5	888981323	wh2_dlc11_cst_inf_depth_guard_1
wh2_main_rogue_outpostnorsca_major_1	888993271	wh2_main_def_cav_cold_one_chariot
wh2_main_special_fortress_gate_eagle_untainted_3	88901	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_3	88905	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_3	88911	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_smithys_tavern	889123627	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_rogue_settlement_minor_coast_1	889123934	wh_dlc05_wef_cav_wild_riders_1
wh2_main_special_fortress_gate_eagle_untainted_3	88921	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_3	88922	wh2_main_def_inf_darkshards_1
wh2_dlc09_tmb_outpostnorsca_major_4_coast	889221861	wh2_dlc09_tmb_cav_necropolis_knights_0
wh2_main_special_fortress_gate_eagle_untainted_3	88926	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_3	88936	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_3	88940	wh2_main_def_inf_darkshards_1
wh_main_dwf_settlement_minor_3_coast	889400681	wh_main_dwf_cha_thane
wh2_main_special_fortress_gate_eagle_untainted_3	88944	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_3	88950	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_sartosa_vmp_4	889527470	wh_main_vmp_inf_grave_guard_0
wh2_main_special_fortress_gate_eagle_untainted_3	88957	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_3	88964	wh2_main_def_inf_black_guard_0
wh2_main_rogue_outpostnorsca_major_coast_2	889677214	wh_main_chs_mon_chaos_warhounds_1
wh2_main_special_fortress_gate_eagle_untainted_3	88972	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_fortress_gate_eagle_untainted_3	88979	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_settlement_couronne_skv_1	889792578	wh2_main_skv_inf_night_runners_1
wh2_main_special_fortress_gate_eagle_chaos_4	88981	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_4	88982	wh2_main_def_inf_witch_elves_0
wh2_main_rogue_settlement_minor_3	889839814	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_couronne_cst_4	889842841	wh2_dlc11_cst_inf_syreens
wh2_main_special_fortress_gate_eagle_chaos_4	88989	wh2_main_def_inf_witch_elves_0
wh2_main_special_settlement_gaean_vale_def_5	889958748	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_special_fortress_gate_eagle_chaos_4	88997	wh2_main_def_inf_witch_elves_0
wh2_main_special_fortress_gate_eagle_chaos_4	89005	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_special_settlement_skavenblight_5	890075725	wh2_main_skv_inf_death_runners_0
wh2_main_special_fortress_gate_eagle_chaos_4	89011	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_special_fortress_gate_eagle_chaos_4	89021	wh2_main_def_inf_darkshards_1
wh2_main_special_shrine_of_khaine_wef_1	890227132	wh_dlc05_wef_inf_waywatchers_0
wh2_main_special_fortress_gate_eagle_chaos_4	89027	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_4	89029	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_chaos_4	89032	wh2_main_def_inf_darkshards_1
wh_main_dwf_outpostnorsca_major_1	890369763	wh_main_dwf_inf_miners_0
wh2_main_special_fortress_gate_eagle_chaos_4	89039	wh2_main_def_inf_black_guard_0
wh2_dlc11_vampirecoast_settlement_major_coast_5	890419956	wh2_dlc11_cst_mon_terrorgheist
wh2_main_special_fortress_gate_eagle_chaos_4	89048	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_chaos_4	89054	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_hellpit_other_1	890555454	wh_main_grn_inf_orc_boyz
wh2_main_special_fortress_gate_eagle_chaos_4	89064	wh2_main_def_inf_black_guard_0
wh_dlc05_special_settlement_lothern_5_wef	890675839	wh_dlc05_wef_treeman
wh2_main_special_fortress_gate_eagle_chaos_4	89068	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_fortress_gate_eagle_chaos_4	89070	wh2_main_def_cav_cold_one_knights_0
wh2_main_special_fortress_gate_eagle_chaos_4	89072	wh2_main_def_mon_war_hydra
wh2_main_special_fortress_gate_eagle_chaos_4	89076	wh2_main_def_mon_war_hydra
wh2_main_special_fortress_gate_eagle_untainted_4	89078	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_4	89088	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_4	89094	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_4	89097	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_eagle_untainted_4	89105	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_special_fortress_gate_eagle_untainted_4	89108	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_special_fortress_gate_eagle_untainted_4	89110	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_4	89111	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_4	89120	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_4	89123	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_eagle_untainted_4	89125	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_4	89127	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_4	89137	wh2_main_def_inf_black_guard_0
wh2_dlc09_special_settlement_khemri_tmb_5	891410299	wh2_dlc09_tmb_inf_tomb_guard_0
wh2_main_special_settlement_gaean_vale_savage_3	891447031	wh_main_grn_inf_savage_orcs
wh2_main_special_fortress_gate_eagle_untainted_4	89147	wh2_main_def_inf_black_guard_0
wh2_main_special_fortress_gate_eagle_untainted_4	89154	wh2_main_def_cav_cold_one_knights_0
