unit_variants_colours_tables	2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	key	unit_variant
wh_dlc03_bst_beastmen	0	157	157	154	170	141	soldier	0	0	0	835812225	wh_pro04_bst_inf_cygor_ror_0
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8360	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8369	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	837	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8375	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8376	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8378	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8384	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8390	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8400	wh_main_brt_cha_lord_2
wh2_main_hef_nagarythe	53	50	220	38	137	208	soldier	0	0	0	840875652	wh2_dlc10_hef_cav_the_fireborn_ror_0
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8410	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8414	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	842	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8421	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8428	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8433	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8434	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	8435	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	844	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	8440	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8443	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8448	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8455	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8465	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	847	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8473	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8474	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8480	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8490	wh_main_brt_cha_lord_3
wh2_main_lzd_last_defenders	53	63	92	0	0	0	soldier	0	0	0	849134331	wh2_main_lzd_inf_temple_guards_blessed
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8493	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8498	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8508	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8509	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8518	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8526	wh_main_brt_cha_lord_3
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	8532	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	8538	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8548	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	83	201	238	19	19	19	soldier	0	0	0	855	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8554	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8559	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8567	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8570	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8579	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	95	35	35	77	171	214	soldier	0	0	0	858	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8586	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8592	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8601	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8605	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8611	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8614	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8622	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8632	wh_main_brt_cha_lord_4
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	8639	wh_main_brt_cha_paladin_0
wh2_dlc11_cst_pirates_of_sartosa	7	5	138	0	0	0	soldier	0	0	0	864568981	wh2_dlc11_cst_inf_depth_guard_ror_0
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	8647	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8653	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8662	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8665	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	867	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8672	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8680	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8682	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8688	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8695	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8705	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8712	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8713	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8719	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	132	41	36	15	15	145	soldier	0	0	0	872	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8725	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8727	wh_main_brt_cha_paladin_0
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	8733	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	8735	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8745	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8749	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8751	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8753	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8758	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8766	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia	250	250	250	205	101	42	soldier	0	0	0	877	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8771	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8776	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8782	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8786	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8795	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8798	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8801	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8809	wh_main_brt_cha_paladin_3
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	8810	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	8815	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	8816	wh_main_brt_cha_paladin_4
wh2_main_lzd_last_defenders	50	50	50	0	0	0	soldier	0	0	0	881690752	wh2_main_lzd_inf_saurus_spearmen_blessed_1
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	8820	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	8829	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	30	30	30	241	241	241	soldier	0	0	0	883	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	8837	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	8838	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	8846	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	8849	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	8856	wh_main_brt_cha_paladin_4
wh2_main_lzd_lizardmen	21	67	241	0	0	0	soldier	0	0	0	885751193	wh2_main_lzd_inf_saurus_warriors_blessed_1
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	8862	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	8872	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	8881	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	8882	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	236	236	245	11	11	139	soldier	0	0	0	889	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	8891	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	8901	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	8905	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	25	25	180	14	14	25	soldier	0	0	0	891	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	8915	wh_main_brt_cav_grail_knights
wh2_dlc11_cst_vampire_coast_separatists	255	255	255	0	0	0	soldier	0	0	0	892202378	wh2_dlc11_cst_cha_mourngul_haunter
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	8924	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	8934	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	8940	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	8944	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	8947	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	8949	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	8951	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	20	20	110	0	0	0	soldier	20	20	110	895425734	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	8957	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	8967	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	8976	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	8985	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	8987	wh_main_brt_cav_grail_knights
wh_dlc05_wef_argwylon	160	140	60	225	225	190	soldier	0	0	0	898878700	wh_pro04_wef_inf_eternal_guard_ror_0
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	8996	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	9	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9000	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9004	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9008	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	901	wh_main_brt_cha_paladin_4
wh2_dlc11_cst_pirates_of_sartosa_separatists	255	255	255	0	0	0	soldier	0	0	0	901584986	wh2_dlc11_cst_cha_mourngul_haunter
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9017	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9025	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9026	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9027	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9034	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9038	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	904	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9048	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	20	40	200	0	255	255	soldier	255	255	255	905481141	wh_pro04_brt_inf_foot_squires_ror_0
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9058	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9065	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	239	239	241	75	126	220	soldier	0	0	0	907	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9074	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9079	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9089	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9097	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9106	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9108	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9111	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9121	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9126	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	913	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9134	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9142	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9143	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9152	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9160	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9168	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	917	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9172	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9173	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9178	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9183	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9191	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9200	wh_main_brt_cav_pegasus_knights
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9203	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9205	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9211	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9216	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9217	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	922	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9226	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9231	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9233	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9242	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9248	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9254	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9256	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9263	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9270	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9275	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9285	wh_main_brt_cha_lord_0
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9291	wh_main_brt_cha_lord_2
wh_main_brt_carcassonne	20	20	110	0	0	0	soldier	20	20	110	929175941	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9298	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9299	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	93	wh_main_brt_cav_grail_knights
wh2_dlc09_tmb_khemri	79	241	255	255	80	71	soldier	0	0	0	930042106	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9304	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9307	wh_main_brt_cha_lord_2
wh_main_brt_artois	18	16	137	136	43	38	soldier	0	0	0	931	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9314	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9318	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9325	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9327	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9329	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9336	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9341	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9345	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9348	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9349	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9359	wh_main_brt_cha_lord_2
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9362	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9363	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9368	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9371	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9380	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9384	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9390	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9394	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	94	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_artois	136	64	29	243	243	243	soldier	0	0	0	940	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9403	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9410	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9417	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9418	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9420	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9428	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9438	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9448	wh_main_brt_cha_lord_3
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9454	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	9460	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	9468	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	9477	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	9483	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	9484	wh_main_brt_cha_lord_4
wh_main_brt_artois	83	201	238	19	19	19	soldier	0	0	0	949	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	9492	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	9495	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	9503	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	9505	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	9510	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	9520	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	9522	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	9523	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	9533	wh_main_brt_cha_lord_4
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	9538	wh_main_brt_cha_lord_4
wh_main_brt_artois	95	35	35	77	171	214	soldier	0	0	0	954	wh_main_brt_cav_grail_knights
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	9543	wh_main_brt_cha_paladin_0
