land_units_to_unit_abilites_junctions_tables	0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_3
wh_main_mount_passive_bloodroar	wh_main_emp_cha_general_3
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_4
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_4
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_4
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_0
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_0
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_1
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_1
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_1
wh_main_mount_passive_bloodroar	wh_main_emp_cha_karl_franz_1
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_2
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_2
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_2
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_3
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_3
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_3
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_4
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_4
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_4
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_0
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_0
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_1
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_1
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_2
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_2
wh_main_hero_abilities_accusation	wh_main_emp_cha_witch_hunter
wh_main_hero_abilities_slippery	wh_main_emp_cha_witch_hunter
wh_main_mount_abilities_locus_of_hysh	wh_main_emp_veh_luminark_of_hysh_0
wh_main_mount_passive_aura_of_protection	wh_main_emp_veh_luminark_of_hysh_0
wh_main_unit_passive_frenzy	wh_main_grn_cav_savage_orc_boar_boy_big_uns
wh_main_unit_passive_frenzy	wh_main_grn_cav_savage_orc_boar_boyz
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_character_abilities_waaagh	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_lord_passive_get_on_wiv_it	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_character_abilities_waaagh	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_lord_passive_get_on_wiv_it	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_0
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_1
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_2
wh_main_character_abilities_arcane_conduit	wh_main_grn_cha_goblin_great_shaman_0
wh_main_character_abilities_waaagh	wh_main_grn_cha_goblin_great_shaman_0
wh_main_character_passive_evasion	wh_main_grn_cha_goblin_great_shaman_0
wh_main_character_abilities_arcane_conduit	wh_main_grn_cha_goblin_great_shaman_1
wh_main_character_abilities_waaagh	wh_main_grn_cha_goblin_great_shaman_1
wh_main_character_passive_evasion	wh_main_grn_cha_goblin_great_shaman_1
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_grimgor_ironhide
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_grimgor_ironhide
wh_main_character_abilities_waaagh	wh_main_grn_cha_grimgor_ironhide
wh_main_hero_abilities_mad_cap_mushrooms	wh_main_grn_cha_night_goblin_shaman
wh_main_character_passive_evasion	wh_main_grn_cha_orc_shaman_0
wh_main_character_passive_evasion	wh_main_grn_cha_orc_shaman_1
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_0
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_0
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_1
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_1
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_2
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_2
wh_main_unit_abilities_spinning_loons	wh_main_grn_inf_night_goblin_fanatics_1
wh_main_unit_abilities_spinning_loons	wh_main_grn_inf_night_goblin_fanatics
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orc_big_uns
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orcs
wh_main_unit_passive_regeneration	wh_main_grn_mon_trolls
wh_dlc08_unit_passive_rage	wh_main_nor_cav_chaos_chariot
wh_dlc08_unit_passive_rage	wh_main_nor_cav_marauder_horsemen_0
wh_dlc08_unit_passive_rage	wh_main_nor_cav_marauder_horsemen_1
wh_dlc08_lord_abilities_fight_or_die	wh_main_nor_cha_marauder_chieftan_0
wh_dlc08_lord_passive_rage	wh_main_nor_cha_marauder_chieftan_0
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_0
wh_dlc08_lord_abilities_fight_or_die	wh_main_nor_cha_marauder_chieftan_1
wh_dlc08_lord_passive_rage	wh_main_nor_cha_marauder_chieftan_1
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_1
wh_dlc08_lord_abilities_fight_or_die	wh_main_nor_cha_marauder_chieftan_2
wh_dlc08_lord_passive_rage	wh_main_nor_cha_marauder_chieftan_2
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_2
wh_dlc08_lord_abilities_fight_or_die	wh_main_nor_cha_marauder_chieftan_3
wh_dlc08_lord_passive_rage	wh_main_nor_cha_marauder_chieftan_3
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_3
wh_dlc08_unit_passive_rage	wh_main_nor_inf_chaos_marauders_0
wh_dlc08_unit_passive_rage	wh_main_nor_inf_chaos_marauders_1
wh_main_unit_passive_regeneration	wh_main_nor_mon_chaos_trolls
wh_main_unit_passive_unstable	wh_main_vmp_cav_black_knights_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_black_knights_0
wh_main_unit_passive_unstable	wh_main_vmp_cav_black_knights_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_black_knights_3
wh_main_unit_passive_unstable	wh_main_vmp_cav_hexwraiths
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_hexwraiths
wh_main_hero_abilities_slippery	wh_main_vmp_cha_banshee
wh_main_unit_passive_unstable	wh_main_vmp_cha_banshee
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_banshee
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_heinrich_kemmler
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_heinrich_kemmler
wh_main_unit_passive_unstable	wh_main_vmp_cha_heinrich_kemmler
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_heinrich_kemmler
wh_pro03_lord_abilities_lord_of_undeath	wh_main_vmp_cha_heinrich_kemmler
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_2
wh2_main_unit_abilities_pestilential_breath	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_hero_passive_swarm_of_flies	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_0
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_4
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_4
wh_main_character_abilities_magical_animus	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_5
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_0
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_0
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_1
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_1
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_1
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_2
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_2
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_0
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_2
wh2_main_unit_abilities_pestilential_breath	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_3
wh_main_hero_passive_swarm_of_flies	wh_main_vmp_cha_vampire_lord_3
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_5
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_5
wh_dlc04_unit_passive_unbinding_wight_king	wh_main_vmp_cha_wight_king_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_0_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_0_summoned
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_2
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_inf_cairn_wraiths
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_cairn_wraiths
wh_dlc04_unit_passive_unbinding_crypt_ghouls	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_crypt_ghouls
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_crypt_ghouls
wh_dlc04_unit_passive_unbinding_grave_guard	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unbinding_skeleton_warriors	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unbinding_zombie	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_zombie
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_zombie
wh_dlc04_unit_passive_unbinding_crypt_horrors	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_unstable	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_regeneration	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable	wh_main_vmp_mon_fell_bats
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_fell_bats
wh2_main_unit_abilities_death_shriek	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_regeneration	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_frenzy	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_vargheists
wh_main_unit_passive_regeneration	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_varghulf
wh_main_unit_abilities_black_nimbus	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_black_scythes	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_unholy_vigour	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_veh_black_coach
wh_main_character_abilities_foe_seeker	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_abilities_flash_bomb	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_passive_grombrindal_has_no_fear	wh_pro01_dwf_cha_grombrindal_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_0
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_0
wh_pro03_unit_passive_unbinding_krell	wh_pro03_vmp_cha_krell_0
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_campaign_0
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_campaign_0
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_0
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_1
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_campaign_1
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_campaign_1
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_2
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_campaign_2
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_campaign_2
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_3
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_campaign_3
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_campaign_3
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_4
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_4
wh_main_unit_passive_unstable	wh_pro03_vmp_cha_krell_campaign_4
wh_main_unit_passive_unstable_mark_ii	wh_pro03_vmp_cha_krell_campaign_4
wh_dlc07_unit_formation_lance	wh_pro04_brt_cav_knights_errant_ror_0
wh_main_unit_passive_frenzy	wh_pro04_brt_cav_knights_errant_ror_0
wh_dlc07_unit_formation_lance	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_dlc07_unit_formation_lance	wh_pro04_brt_cav_questing_knights_ror_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_pro04_brt_cav_questing_knights_ror_0
wh_main_unit_passive_frenzy	wh_pro04_brt_inf_battle_pilgrims_ror_0
wh_dlc03_unit_passive_primal_fury	wh_pro04_bst_inf_bestigor_herd_ror_0
wh_dlc03_unit_passive_drunken	wh_pro04_bst_inf_centigors_ror_0
wh_dlc03_unit_passive_primal_fury	wh_pro04_bst_inf_centigors_ror_0
wh_pro04_unit_passive_guardian	wh_pro04_bst_inf_centigors_ror_0
wh_dlc03_unit_passive_soul_eater	wh_pro04_bst_inf_cygor_ror_0
wh_pro04_unit_abilities_warp_gaze	wh_pro04_bst_inf_cygor_ror_0
wh_dlc03_unit_passive_drunken	wh_pro04_bst_inf_gor_herd_ror_0
wh_dlc03_unit_passive_primal_fury	wh_pro04_bst_inf_gor_herd_ror_0
wh_dlc03_unit_passive_bloodgreed	wh_pro04_bst_inf_minotaurs_ror_0
wh_main_unit_passive_regeneration	wh_pro04_bst_inf_minotaurs_ror_0
wh_dlc03_unit_passive_primal_fury	wh_pro04_bst_inf_ungor_spearmen_ror_0
wh_main_unit_abilities_blooood	wh_pro04_chs_art_hellcannon_ror_0
wh_main_unit_abilities_boom	wh_pro04_chs_art_hellcannon_ror_0
wh_pro04_unit_abilities_soul_devourer	wh_pro04_chs_art_hellcannon_ror_0
wh_pro04_unit_abilities_apocalyptic_charge	wh_pro04_chs_cav_chaos_knights_ror_0
wh_pro04_unit_passive_guardian	wh_pro04_chs_cav_chaos_knights_ror_0
wh_main_hero_passive_swarm_of_flies	wh_pro04_chs_inf_forsaken_ror_0
wh_main_unit_passive_frenzy	wh_pro04_chs_inf_forsaken_ror_0
