cai_personalities_tables	19
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behaviour_policy	reliability_policy_key	religious_conversion_policy	technology_manager_key	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_change_management_policy	trespassing_component	agent_embed_profile	character_skill_selection_policy	military_generator_config_override
cai_adp_standard	cai_arp_standard	balanced	wh_empire_variant1_allied_no_colony	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	anti_chaos	reliable	default	default_construction_system_policy	dlc03_defensive_anti_player_no_colony	default	small_military	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_empire_variant1_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	reliable	default	default_construction_system_policy	default_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_empire_variant1_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	reliable	default	militarist_construction_system_policy	default_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_empire_variant1_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	anti_chaos	reliable	default	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_empire_variant1_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	reliable_unfriendly	default	militarist_construction_system_policy	default_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_empire_variant1_no_colony	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	default	default	reliable	default	default_construction_system_policy	dlc03_defensive_anti_player_no_colony	default	small_military	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_greenskins_default	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_raider_task_generator_profile	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_greenskins_default_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_avoid_player_raider_task_generator_profile	non_diplomatic	peaceful	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_default_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	aggressive_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_default_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist_late_game	default	aggressive_unreliable_joins_strong_unfriendly_lategame	default	militarist_construction_system_policy	aggressive_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_greenskins_default_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist_late_game	default	aggressive_unreliable_joins_strong_lategame	default	default_construction_system_policy	aggressive_raider_task_generator_profile	non_diplomatic	small_military	default	default	default_late_game	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_default_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_unfriendly	default	militarist_construction_system_policy	aggressive_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_default_less_diplomatic_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist_late_game	default	aggressive_unreliable_joins_strong_unfriendly_lategame	default	militarist_construction_system_policy	aggressive_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_greenskins_early_default	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_no_attack_chaos_raider_task_generator_profile	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_greenskins_early_default_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_no_attack_chaos_avoid_player_raider_task_generator_profile	non_diplomatic	peaceful	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_early_default_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	aggressive_no_attack_chaos_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default_early	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_early_default_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_unfriendly	default	militarist_construction_system_policy	aggressive_no_attack_chaos_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default_early	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh_greenskins_early_noraze	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_no_attack_chaos_raider_task_generator_profile	non_diplomatic	small_military	noraze	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_greenskins_early_noraze_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	aggressive_no_attack_chaos_avoid_player_raider_task_generator_profile	non_diplomatic	peaceful	noraze	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_early_noraze_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	aggressive_no_attack_chaos_anti_player_raider_task_generator_profile	non_diplomatic	militarist	noraze	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_early_noraze_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_unfriendly	default	militarist_construction_system_policy	aggressive_no_attack_chaos_anti_player_raider_task_generator_profile	non_diplomatic	militarist	noraze	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_greenskins_early_subjugator	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	aggressive_no_attack_chaos_raider_task_generator_profile	non_diplomatic	default	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_greenskins_early_subjugator_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	aggressive_no_attack_chaos_avoid_player_raider_task_generator_profile	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh_greenskins_early_subjugator_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	militarist_construction_system_policy	aggressive_no_attack_chaos_anti_player_raider_task_generator_profile	non_diplomatic	militarist	default_early	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
