building_culture_variants_tables	4
building	culture	description	icon	subculture	faction	disables	short_description	display_tooltip
wh_main_emp_outpostnorsca_minor_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_1	true
wh_main_emp_outpostnorsca_minor_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_outpostnorsca_minor_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_outpostnorsca_minor_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_outpostnorsca_minor_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_port_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		false	wh_main_emp_port_1	true
wh_main_emp_port_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		false	wh_main_emp_port_2	true
wh_main_emp_port_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		false	wh_main_emp_port_3	true
wh_main_emp_resource_dyes_1		wh_main_PLACEHOLDER	empire_cinnabar			false	wh_main_emp_resource_dyes_1	true
wh_main_emp_resource_dyes_2		wh_main_PLACEHOLDER	empire_cinnabar			false	wh_main_emp_resource_dyes_2	true
wh_main_emp_resource_dyes_3		wh_main_PLACEHOLDER	empire_cinnabar			false	wh_main_emp_resource_dyes_3	true
wh_main_emp_resource_furs_1		wh_main_PLACEHOLDER	empire_wild_game			false	wh_main_emp_resource_furs_1	true
wh_main_emp_resource_furs_2		wh_main_PLACEHOLDER	empire_wild_game			false	wh_main_emp_resource_furs_2	true
wh_main_emp_resource_furs_3		wh_main_PLACEHOLDER	empire_wild_game			false	wh_main_emp_resource_furs_3	true
wh_main_emp_resource_gold_1		wh_main_PLACEHOLDER	empire_gold			false	wh_main_emp_resource_gold_1	true
wh_main_emp_resource_gold_2		wh_main_PLACEHOLDER	empire_gold			false	wh_main_emp_resource_gold_2	true
wh_main_emp_resource_gold_3		wh_main_PLACEHOLDER	empire_gold			false	wh_main_emp_resource_gold_3	true
wh_main_emp_resource_iron_1		wh_main_PLACEHOLDER	empire_iron			false	wh_main_emp_resource_iron_1	true
wh_main_emp_resource_iron_2		wh_main_PLACEHOLDER	empire_iron			false	wh_main_emp_resource_iron_2	true
wh_main_emp_resource_iron_3		wh_main_PLACEHOLDER	empire_iron			false	wh_main_emp_resource_iron_3	true
wh_main_emp_resource_iron_military		wh_main_PLACEHOLDER	wh_main_emp_resource_iron_military			false	wh_main_emp_resource_iron_military	true
wh_main_emp_resource_marble_1		wh_main_PLACEHOLDER	empire_marble			false	wh_main_emp_resource_marble_2	true
wh_main_emp_resource_marble_2		wh_main_PLACEHOLDER	empire_marble			false	wh_main_emp_resource_marble_1	true
wh_main_emp_resource_marble_3		wh_main_PLACEHOLDER	empire_marble			false	wh_main_emp_resource_marble_3	true
wh_main_emp_resource_pastures_1		wh_main_PLACEHOLDER	empire_pastures			false	wh_main_emp_resource_pastures_1	true
wh_main_emp_resource_pastures_2		wh_main_PLACEHOLDER	empire_pastures			false	wh_main_emp_resource_pastures_2	true
wh_main_emp_resource_pastures_3		wh_main_PLACEHOLDER	empire_pastures			false	wh_main_emp_resource_pastures_3	true
wh_main_emp_resource_pastures_military		wh_main_PLACEHOLDER	wh_main_emp_resource_pastures_military			false	wh_main_emp_resource_pastures_military	true
wh_main_emp_resource_pottery_1		wh_main_PLACEHOLDER	empire_pottery			false	wh_main_emp_resource_pottery_1	true
wh_main_emp_resource_pottery_2		wh_main_PLACEHOLDER	empire_pottery			false	wh_main_emp_resource_pottery_2	true
wh_main_emp_resource_pottery_3		wh_main_PLACEHOLDER	empire_pottery			false	wh_main_emp_resource_pottery_3	true
wh_main_emp_resource_salt_1		wh_main_PLACEHOLDER	empire_brine			false	wh_main_emp_resource_salt_1	true
wh_main_emp_resource_salt_2		wh_main_PLACEHOLDER	empire_brine			false	wh_main_emp_resource_salt_2	true
wh_main_emp_resource_salt_3		wh_main_PLACEHOLDER	empire_brine			false	wh_main_emp_resource_salt_3	true
wh_main_emp_resource_timber_1		wh_main_PLACEHOLDER	empire_timber			false	wh_main_emp_resource_timber_1	true
wh_main_emp_resource_timber_2		wh_main_PLACEHOLDER	empire_timber			false	wh_main_emp_resource_timber_2	true
wh_main_emp_resource_timber_3		wh_main_PLACEHOLDER	empire_timber			false	wh_main_emp_resource_timber_3	true
wh_main_emp_resource_timber_military		wh_main_PLACEHOLDER	wh_main_emp_resource_timber_military			false	wh_main_emp_resource_timber_military	true
wh_main_emp_resource_wine_1		wh_main_PLACEHOLDER	empire_orchards			false	wh_main_emp_resource_wine_1	true
wh_main_emp_resource_wine_2		wh_main_PLACEHOLDER	empire_orchards			false	wh_main_emp_resource_wine_2	true
wh_main_emp_resource_wine_3		wh_main_PLACEHOLDER	empire_orchards			false	wh_main_emp_resource_wine_3	true
wh_main_emp_settlement_major_1_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_1	true
wh_main_emp_settlement_major_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_1	true
wh_main_emp_settlement_major_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_settlement_major_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_settlement_major_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_settlement_major_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_settlement_major_4_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_4	true
wh_main_emp_settlement_major_4	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_4	true
wh_main_emp_settlement_major_5_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_5	true
wh_main_emp_settlement_major_5	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_5	true
wh_main_emp_settlement_minor_1_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_1	true
wh_main_emp_settlement_minor_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_1	true
wh_main_emp_settlement_minor_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_settlement_minor_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_2	true
wh_main_emp_settlement_minor_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_settlement_minor_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			false	wh_main_emp_settlement_major_3	true
wh_main_emp_smiths_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_armourer			false	wh_main_emp_smiths_1	true
wh_main_emp_smiths_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_armourer			false	wh_main_emp_smiths_2	true
wh_main_emp_stables_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			false	wh_main_emp_stables_1	true
wh_main_emp_stables_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			false	wh_main_emp_stables_2	true
wh_main_emp_stables_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			false	wh_main_emp_stables_3	true
wh_main_emp_tavern_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			false	wh_main_emp_tavern_1	true
wh_main_emp_tavern_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			false	wh_main_emp_tavern_2	true
wh_main_emp_tavern_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			false	wh_main_emp_tavern_3	true
wh_main_emp_walls_1		wh_main_PLACEHOLDER	empire_walls			false	wh_main_emp_walls_1	true
wh_main_emp_walls_2		wh_main_PLACEHOLDER	empire_walls			false	wh_main_emp_walls_2	true
wh_main_emp_walls_3		wh_main_PLACEHOLDER	empire_walls			false	wh_main_emp_walls_3	true
wh_main_emp_wizards_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_mages			false	wh_main_emp_wizards_1	true
wh_main_emp_wizards_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_mages			false	wh_main_emp_wizards_3	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	false	wh_main_emp_worship_1	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	false	wh_main_emp_worship_2	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	false	wh_main_emp_worship_3	true
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	false	wh_main_emp_worship_3	true
wh_main_grn_boars_1		wh_main_PLACEHOLDER	greenskins_pigs			false	wh_main_grn_boars_1	true
wh_main_grn_boars_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_pigs	wh_main_sc_grn_greenskins	wh_main_grn_crooked_moon	true	wh_main_grn_boars_1	true
wh_main_grn_boars_2		wh_main_PLACEHOLDER	greenskins_pigs			false	wh_main_grn_boars_2	true
wh_main_grn_boars_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_pigs	wh_main_sc_grn_greenskins	wh_main_grn_crooked_moon	true	wh_main_grn_boars_2	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	false	wh_main_grn_boss_1	true
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	false	wh_main_grn_boss_1	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	false	wh_main_grn_boss_2	true
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	false	wh_main_grn_boss_2	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	false	wh_main_grn_boss_3	true
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	false	wh_main_grn_boss_3	true
wh_main_grn_dwf_outpostnorsca_ruin_major_coast	wh_main_dwf_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	wh_main_sc_dwf_dwarfs		false	wh_main_settlement_minor_ruin	true
wh_main_grn_dwf_outpostnorsca_ruin_major	wh_main_dwf_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	wh_main_sc_dwf_dwarfs		false	wh_main_settlement_minor_ruin	true
