campaign_group_members_tables	1
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_deadwood_sentinels	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_drackla_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_ghrond	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_hag_graef	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_har_ganeth	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_har_ganeth_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_karond_kar	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_naggarond	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_naggarond_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_scourge_of_khaine	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_ssildra_tor	0
wh2_main_sc_def_dark_elves_occupation_decision_resettle	wh2_main_sc_def_dark_elves_occupation_decision_resettle_wh2_main_def_the_forgebound	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_dlc11_def_the_blessed_dread_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_bleak_holds	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_blood_hall_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_clar_karond	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_cult_of_excess	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_cult_of_pleasure	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_cult_of_pleasure_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_dark_elves_rebels	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_deadwood_sentinels	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_drackla_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_ghrond	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_hag_graef	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_har_ganeth	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_har_ganeth_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_karond_kar	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_naggarond	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_naggarond_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_scourge_of_khaine	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_ssildra_tor	0
wh2_main_sc_def_dark_elves_occupation_decision_sack	wh2_main_sc_def_dark_elves_occupation_decision_sack_wh2_main_def_the_forgebound	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_dlc11_def_the_blessed_dread_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_bleak_holds	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_blood_hall_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_clar_karond	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_cult_of_excess	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_cult_of_pleasure	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_cult_of_pleasure_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_dark_elves_rebels	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_deadwood_sentinels	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_drackla_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_ghrond	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_hag_graef	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_har_ganeth	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_har_ganeth_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_karond_kar	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_naggarond	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_naggarond_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_scourge_of_khaine	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_ssildra_tor	0
wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt	wh2_main_sc_def_dark_elves_occupation_decision_treasure_hunt_wh2_main_def_the_forgebound	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_dlc11_def_the_blessed_dread_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_bleak_holds	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_blood_hall_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_clar_karond	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_cult_of_excess	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_cult_of_pleasure	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_cult_of_pleasure_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_dark_elves_rebels	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_deadwood_sentinels	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_drackla_coven	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_ghrond	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_hag_graef	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_har_ganeth	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_har_ganeth_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_karond_kar	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_naggarond	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_naggarond_separatists	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_scourge_of_khaine	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_ssildra_tor	0
wh2_main_sc_def_dark_elves_occupation_decision_vassal	wh2_main_sc_def_dark_elves_occupation_decision_vassal_wh2_main_def_the_forgebound	0
wh2_main_sc_dwf_dwarfs_occupation_decision_colonise	wh2_main_sc_dwf_dwarfs_occupation_decision_colonise	0
wh2_main_sc_dwf_dwarfs_occupation_decision_do_nothing	wh2_main_sc_dwf_dwarfs_occupation_decision_do_nothing	0
wh2_main_sc_dwf_dwarfs_occupation_decision_loot	wh2_main_sc_dwf_dwarfs_occupation_decision_loot	0
wh2_main_sc_dwf_dwarfs_occupation_decision_occupy	wh2_main_sc_dwf_dwarfs_occupation_decision_occupy	0
wh2_main_sc_dwf_dwarfs_occupation_decision_raze_without_occupy	wh2_main_sc_dwf_dwarfs_occupation_decision_raze_without_occupy	0
wh2_main_sc_dwf_dwarfs_occupation_decision_resettle	wh2_main_sc_dwf_dwarfs_occupation_decision_resettle	0
wh2_main_sc_dwf_dwarfs_occupation_decision_sack	wh2_main_sc_dwf_dwarfs_occupation_decision_sack	0
wh2_main_sc_dwf_dwarfs_occupation_decision_treasure_hunt	wh2_main_sc_dwf_dwarfs_occupation_decision_treasure_hunt	0
wh2_main_sc_dwf_dwarfs_occupation_decision_vassal	wh2_main_sc_dwf_dwarfs_occupation_decision_vassal	0
wh2_main_sc_emp_empire_occupation_decision_colonise	wh2_main_sc_emp_empire_occupation_decision_colonise	0
wh2_main_sc_emp_empire_occupation_decision_do_nothing	wh2_main_sc_emp_empire_occupation_decision_do_nothing	0
wh2_main_sc_emp_empire_occupation_decision_loot	wh2_main_sc_emp_empire_occupation_decision_loot	0
wh2_main_sc_emp_empire_occupation_decision_occupy	wh2_main_sc_emp_empire_occupation_decision_occupy	0
wh2_main_sc_emp_empire_occupation_decision_raze_without_occupy	wh2_main_sc_emp_empire_occupation_decision_raze_without_occupy	0
wh2_main_sc_emp_empire_occupation_decision_resettle	wh2_main_sc_emp_empire_occupation_decision_resettle	0
wh2_main_sc_emp_empire_occupation_decision_sack	wh2_main_sc_emp_empire_occupation_decision_sack	0
wh2_main_sc_emp_empire_occupation_decision_treasure_hunt	wh2_main_sc_emp_empire_occupation_decision_treasure_hunt	0
wh2_main_sc_emp_empire_occupation_decision_vassal	wh2_main_sc_emp_empire_occupation_decision_vassal	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_arachnos	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_black_venom	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_bloody_spearz	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_blue_vipers	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_broken_nose	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_crooked_moon	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_greenskin_rebels	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_greenskins	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_necksnappers	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_orcs_of_the_bloody_hand	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_red_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_red_fangs	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_scabby_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_skull-takerz	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_skullsmasherz	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_teef_snatchaz	0
wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh2_main_sc_grn_greenskins_occupation_decision_colonise_top_knotz	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_arachnos	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_black_venom	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_bloody_spearz	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_blue_vipers	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_broken_nose	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_crooked_moon	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_greenskin_rebels	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_greenskins	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_necksnappers	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_orcs_of_the_bloody_hand	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_red_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_red_fangs	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_scabby_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_skull-takerz	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_skullsmasherz	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_teef_snatchaz	0
wh2_main_sc_grn_greenskins_occupation_decision_do_nothing	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing_top_knotz	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_arachnos	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_black_venom	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_bloody_spearz	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_blue_vipers	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_broken_nose	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_crooked_moon	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_greenskins	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_necksnappers	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_orcs_of_the_bloody_hand	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_red_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_red_fangs	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_scabby_eye	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_skull-takerz	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_skullsmasherz	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_teef_snatchaz	0
wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction	wh2_main_sc_grn_greenskins_occupation_decision_gift_to_another_faction_top_knotz	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_arachnos	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_black_venom	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_bloody_spearz	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_blue_vipers	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_broken_nose	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_crooked_moon	0
wh2_main_sc_grn_greenskins_occupation_decision_loot	wh2_main_sc_grn_greenskins_occupation_decision_loot_greenskin_rebels	0
